onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ks_fifths	ts_beats	ts_beat_type	measureNumberWithSuffix	onset_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	s_downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral	valid_chord_label
0	2	0.0	0	1.0	1	0	-2	3	4	0	0.0	D4	62	True	D	0	0	1.0	1	spine_0	1	0	1.0	0	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	5	None	V	True
2	2	1.0	1	1.0	1	1	-2	3	4	1	1.0	B-4	70	True	B	-1	0	1.0	1	spine_0	1	1	1.0	1	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None	i	True
2	2	1.0	1	1.0	1	1	-2	3	4	1	1.0	B-3	58	True	B	-1	0	1.0	1	spine_0	1	1	1.0	1	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None	i	True
2	2	1.0	1	1.0	1	1	-2	3	4	1	1.0	G3	55	True	G	0	0	1.0	1	spine_0	1	1	1.0	1	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None	i	True
4	2	2.0	2	1.0	1	1	-2	3	4	1	2.0	A4	69	True	A	0	1/4	2.0	2	spine_0	1	1	1.0	2	iio	True	('A', 'C', 'E-')	A	A	0	diminished triad	(0, 3, 9)	g	g	2	None	iio	True
4	2	2.0	2	1.0	1	1	-2	3	4	1	2.0	C4	60	True	C	0	1/4	2.0	2	spine_0	1	1	1.0	2	iio	True	('A', 'C', 'E-')	A	A	0	diminished triad	(0, 3, 9)	g	g	2	None	iio	True
4	2	2.0	2	1.0	1	1	-2	3	4	1	2.0	A3	57	True	A	0	1/4	2.0	2	spine_0	1	1	1.0	2	iio	True	('A', 'C', 'E-')	A	A	0	diminished triad	(0, 3, 9)	g	g	2	None	iio	True
6	2	3.0	3	1.0	1	1	-2	3	4	1	3.0	G4	67	True	G	0	1/2	3.0	3	spine_0	1	1	1.0	3	i	True	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	g	g	1	None	i	True
6	2	3.0	3	1.0	1	1	-2	3	4	1	3.0	D4	62	True	D	0	1/2	3.0	3	spine_0	1	1	1.0	3	i	True	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	g	g	1	None	i	True
6	2	3.0	3	1.0	1	1	-2	3	4	1	3.0	B-3	58	True	B	-1	1/2	3.0	3	spine_0	1	1	1.0	3	i	True	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	g	g	1	None	i	True
8	2	4.0	4	1.0	1	2	-2	3	4	2	4.0	G4	67	True	G	0	0	1.0	1	spine_0	1	2	2.0	4	iv	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	g	g	4	None	iv	True
8	4	4.0	4	2.0	2	2	-2	3	4	2	4.0	E-4	63	True	E	-1	0	1.0	1	spine_0	1	2	2.0	4	iv	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	g	g	4	None	iv	True
8	4	4.0	4	2.0	2	2	-2	3	4	2	4.0	C4	60	True	C	0	0	1.0	1	spine_0	1	2	2.0	4	iv	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	g	g	4	None	iv	True
10	2	5.0	5	1.0	1	2	-2	3	4	2	5.0	G4	67	True	G	0	1/4	2.0	2	spine_0	1	2	2.0	4	iv	False	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	g	g	4	None	iv	True
12	2	6.0	6	1.0	1	2	-2	3	4	2	6.0	G4	67	True	G	0	1/2	3.0	3	spine_0	1	2	1.0	5	i	True	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	g	g	1	None	i	True
12	2	6.0	6	1.0	1	2	-2	3	4	2	6.0	D4	62	True	D	0	1/2	3.0	3	spine_0	1	2	1.0	5	i	True	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	g	g	1	None	i	True
12	2	6.0	6	1.0	1	2	-2	3	4	2	6.0	D4	62	True	D	0	1/2	3.0	3	spine_0	1	2	1.0	5	i	True	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	g	g	1	None	i	True
12	2	6.0	6	1.0	1	2	-2	3	4	2	6.0	B-3	58	True	B	-1	1/2	3.0	3	spine_0	1	2	1.0	5	i	True	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	g	g	1	None	i	True
14	2	7.0	7	1.0	1	3	-2	3	4	3	7.0	C5	72	True	C	0	0	1.0	1	spine_0	1	3	2.0	6	viio	True	('A', 'C', 'F#')	A	F#	1	diminished triad	(0, 6, 9)	g	g	#7	None	viio	True
14	6	7.0	7	3.0	3	3	-2	3	4	3	7.0	F#4	66	True	F	1	0	1.0	1	spine_0	1	3	2.0	6	viio	True	('A', 'C', 'F#')	A	F#	1	diminished triad	(0, 6, 9)	g	g	#7	None	viio	True
14	6	7.0	7	3.0	3	3	-2	3	4	3	7.0	C4	60	True	C	0	0	1.0	1	spine_0	1	3	2.0	6	viio	True	('A', 'C', 'F#')	A	F#	1	diminished triad	(0, 6, 9)	g	g	#7	None	viio	True
14	6	7.0	7	3.0	3	3	-2	3	4	3	7.0	A3	57	True	A	0	0	1.0	1	spine_0	1	3	2.0	6	viio	True	('A', 'C', 'F#')	A	F#	1	diminished triad	(0, 6, 9)	g	g	#7	None	viio	True
16	2	8.0	8	1.0	1	3	-2	3	4	3	8.0	C5	72	True	C	0	1/4	2.0	2	spine_0	1	3	2.0	6	viio	False	('A', 'C', 'F#')	A	F#	1	diminished triad	(0, 6, 9)	g	g	#7	None	viio	True
18	2	9.0	9	1.0	1	3	-2	3	4	3	9.0	D5	74	True	D	0	1/2	3.0	3	spine_0	1	3	1.0	7	V7	True	('A', 'C', 'D', 'F#')	A	D	2	dominant seventh chord	(0, 2, 6, 9)	g	g	5	None	V7	True
20	4	10.0	10	2.0	2	4	-2	3	4	4	10.0	E-5	75	True	E	-1	0	1.0	1	spine_0	1	4	3.0	8	viio7	True	('A', 'C', 'E-', 'F#')	A	F#	1	diminished seventh chord	(0, 3, 6, 9)	g	g	#7	None	viio7	True
20	6	10.0	10	3.0	3	4	-2	3	4	4	10.0	F#4	66	False	F	1	0	1.0	1	spine_0	1	4	3.0	8	viio7	True	('A', 'C', 'E-', 'F#')	A	F#	1	diminished seventh chord	(0, 3, 6, 9)	g	g	#7	None	viio7	True
20	6	10.0	10	3.0	3	4	-2	3	4	4	10.0	C4	60	False	C	0	0	1.0	1	spine_0	1	4	3.0	8	viio7	True	('A', 'C', 'E-', 'F#')	A	F#	1	diminished seventh chord	(0, 3, 6, 9)	g	g	#7	None	viio7	True
20	6	10.0	10	3.0	3	4	-2	3	4	4	10.0	A3	57	False	A	0	0	1.0	1	spine_0	1	4	3.0	8	viio7	True	('A', 'C', 'E-', 'F#')	A	F#	1	diminished seventh chord	(0, 3, 6, 9)	g	g	#7	None	viio7	True
24	2	12.0	12	1.0	1	4	-2	3	4	4	12.0	E-5	75	True	E	-1	1/2	3.0	3	spine_0	1	4	3.0	8	viio7	False	('A', 'C', 'E-', 'F#')	A	F#	1	diminished seventh chord	(0, 3, 6, 9)	g	g	#7	None	viio7	True
26	2	13.0	13	1.0	1	5	-2	3	4	5	13.0	D5	74	True	D	0	0	1.0	1	spine_0	1	5	3.0	9	V7	True	('A', 'C', 'D', 'F#')	A	D	2	dominant seventh chord	(0, 2, 6, 9)	g	g	5	None	V7	True
26	2	13.0	13	1.0	1	5	-2	3	4	5	13.0	F#4	66	False	F	1	0	1.0	1	spine_0	1	5	3.0	9	V7	True	('A', 'C', 'D', 'F#')	A	D	2	dominant seventh chord	(0, 2, 6, 9)	g	g	5	None	V7	True
26	2	13.0	13	1.0	1	5	-2	3	4	5	13.0	C4	60	False	C	0	0	1.0	1	spine_0	1	5	3.0	9	V7	True	('A', 'C', 'D', 'F#')	A	D	2	dominant seventh chord	(0, 2, 6, 9)	g	g	5	None	V7	True
26	2	13.0	13	1.0	1	5	-2	3	4	5	13.0	A3	57	False	A	0	0	1.0	1	spine_0	1	5	3.0	9	V7	True	('A', 'C', 'D', 'F#')	A	D	2	dominant seventh chord	(0, 2, 6, 9)	g	g	5	None	V7	True
30	2	15.0	15	1.0	1	5	-2	3	4	5	15.0	D4	62	True	D	0	1/2	3.0	3	spine_0	1	5	3.0	9	V7	False	('A', 'C', 'D', 'F#')	A	D	2	dominant seventh chord	(0, 2, 6, 9)	g	g	5	None	V7	True
32	2	16.0	16	1.0	1	6	-2	3	4	6	16.0	B-4	70	True	B	-1	0	1.0	1	spine_0	1	6	1.0	10	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None	i	True
32	2	16.0	16	1.0	1	6	-2	3	4	6	16.0	B-3	58	True	B	-1	0	1.0	1	spine_0	1	6	1.0	10	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None	i	True
32	2	16.0	16	1.0	1	6	-2	3	4	6	16.0	G3	55	True	G	0	0	1.0	1	spine_0	1	6	1.0	10	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None	i	True
34	2	17.0	17	1.0	1	6	-2	3	4	6	17.0	A4	69	True	A	0	1/4	2.0	2	spine_0	1	6	1.0	11	iio	True	('A', 'C', 'E-')	A	A	0	diminished triad	(0, 3, 9)	g	g	2	None	iio	True
34	2	17.0	17	1.0	1	6	-2	3	4	6	17.0	C4	60	True	C	0	1/4	2.0	2	spine_0	1	6	1.0	11	iio	True	('A', 'C', 'E-')	A	A	0	diminished triad	(0, 3, 9)	g	g	2	None	iio	True
34	2	17.0	17	1.0	1	6	-2	3	4	6	17.0	A3	57	True	A	0	1/4	2.0	2	spine_0	1	6	1.0	11	iio	True	('A', 'C', 'E-')	A	A	0	diminished triad	(0, 3, 9)	g	g	2	None	iio	True
36	2	18.0	18	1.0	1	6	-2	3	4	6	18.0	G4	67	True	G	0	1/2	3.0	3	spine_0	1	6	1.0	12	i	True	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	g	g	1	None	i	True
36	2	18.0	18	1.0	1	6	-2	3	4	6	18.0	D4	62	True	D	0	1/2	3.0	3	spine_0	1	6	1.0	12	i	True	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	g	g	1	None	i	True
36	2	18.0	18	1.0	1	6	-2	3	4	6	18.0	B-3	58	True	B	-1	1/2	3.0	3	spine_0	1	6	1.0	12	i	True	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	g	g	1	None	i	True
38	2	19.0	19	1.0	1	7	-2	3	4	7	19.0	G4	67	True	G	0	0	1.0	1	spine_0	1	7	2.0	13	iv	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	g	g	4	None	iv	True
38	6	19.0	19	3.0	3	7	-2	3	4	7	19.0	E-4	63	True	E	-1	0	1.0	1	spine_0	1	7	2.0	13	iv	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	g	g	4	None	iv	True
